hash,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_timestamp,receipt_status
0x77d1c4ab8b7c2e65e5c77fe0bd63bcda40d07e9d2ed236c39ef8aa3d640b78b6,200017,2000000000,6972108,127201,2018-03-08 12:39:15 UTC,1
0x1913bdbbc46de429c71f6b3345d62cb070aabab1aa2549a47299871d3c17cea7,200017,2000000000,7299005,124949,2018-03-08 07:35:05 UTC,1
0xd86b36a9209e3865e357c2839716b43e539107ac163c346e690dc22699420d87,200017,2313060765,5058849,125166,2018-03-08 02:46:26 UTC,1
0x3a3076c0fbd74ab01286fb0360605ec2c1f54d2f7d635e6b7289fe2bb352b333,200017,2000000000,5607514,124937,2018-03-07 22:17:18 UTC,1
0x40457b6f01512a533462d200b7aa710fac7deade386b05b3fac6b76cdc44f65e,200017,3000000000,4519888,118345,2018-03-07 17:46:01 UTC,1
0xec7405b3e69a2d0da47291a3fef4d596ed87021406bd274e204a53dedd06a1d6,200017,2300000000,7651250,117971,2018-03-07 17:31:21 UTC,1
0x8d977b6644d9dbc67b02d459c2d21a87039b79e4c880b5726f6c0ca9c56842f0,200017,2313060765,5895628,124520,2018-03-07 16:59:10 UTC,1
0x5833e7a20922640504aa673a79a7cbc1841b22249a8c7ee1e9f3f572ef01f833,200017,2300000000,7152865,121574,2018-03-07 16:20:58 UTC,1
0x27dbd36b9b4c1ca43e554dd28c202a4bb57652d46892a229bf9013b946007e2a,200017,2000000000,4454430,126281,2018-03-07 11:15:29 UTC,1
0x4a88499f2d2000d960238488eba83b77e88b8d9f2343daaf18a97002e07c416a,200017,3450000000,7873018,125316,2018-03-07 06:16:37 UTC,1
0x986c7925fb45a4b713dbc318fb0a7b634cfa233a11d49c0dcf8fbbd9d922369a,200017,3498012500,7663308,122793,2018-03-07 05:19:12 UTC,1
0xcd36677075faf71086f454fbbcea70a7b6b70c38b8556c5ce947fe82d04c3af5,200017,2000000000,7421131,123587,2018-03-06 23:59:23 UTC,1
0x6b804cdcefffa0f191297492db945744cb99a64544d57beed9d8fd3d7d9579a7,200017,2000000000,5409983,124004,2018-03-06 18:58:59 UTC,1
0x5a4592752146fb50d4094637a3e4da314a9fb57dc21615364d5c5f65329de17b,200017,2000000000,7442295,125768,2018-03-06 15:47:02 UTC,1
0x25922063166a325bc6cd4a00e5e16a2bc732432ae327ee522e9b42438b0a7611,200017,2300000000,7513909,127748,2018-03-06 10:47:14 UTC,1
0x7c4582bdff9e127efb9143a272c466d9133cfb1b678dffa5b79488ba9a5aa98a,200017,2000000000,4216848,127255,2018-03-06 06:14:02 UTC,1
0xf8b4cdd25f0f724b114832e0c621ba5cad3bfeb8920d98d2278edb5941054f1c,200017,2000000000,6385088,130124,2018-03-06 01:15:57 UTC,1
0x43d8cb4c608982d74c1c56d473cb81424affc09c26772568456e39d46c45b72b,200017,2300000000,4630114,123009,2018-03-05 20:14:21 UTC,1
0xcf80c75f229cde1d7f4b2d9c32aa688cbd01ab588e5708b2d14bd18cd127a080,200017,3000000000,7655595,121445,2018-03-05 15:10:30 UTC,1
0x5d9cb53c53e21ee9c7fe7e46b847da92eb1c4f98c737f774a5d56ea015a4e629,200017,3000000000,5656233,127964,2018-03-05 10:07:57 UTC,1
0x2b6118fe1fdbc47b60eacc7f6350b4d916c585d87642f98fed81586c10de807c,200017,2000000000,2580910,130621,2018-03-05 05:07:28 UTC,1
0x8067f392e5b3a2cfc10ba2101960a7fed6152aa12fe482a62f0c27e8b38a0e86,200017,2300000000,4659931,131114,2018-03-05 00:07:50 UTC,1
0xb1de9890b0b9f925c3119c1571ba70ed465c11f22f9c29adbf87461fe1914d75,200017,4000000000,6217933,135111,2018-03-04 19:01:55 UTC,1
0xfa9eab53e4cb54f7b5762c94fbdff9573ec8d6c15dab9b6d8d490a51136592e7,200017,2300000000,6243627,134918,2018-03-04 14:04:47 UTC,1
0xa5cef7fab502f2560cd75462968814a32424f95a5f4399689cd0463fa43c5385,200017,4562625000,6524407,132771,2018-03-04 08:57:16 UTC,1
0x2296b83473a7af76d610fd7860686d49bb46207a118a093fbb380c0c0b228c6f,200017,2000000000,3416076,122053,2018-03-04 03:45:16 UTC,1
0xc2395811374dcb899bb8c39acce4b087d950b32dc8ad148ab2b4c0cbb859f77b,200017,1000000000,7371480,137314,2018-03-03 22:44:41 UTC,1
0xa1531ffe21ea00e32bb61882ca00327a7d966a457d15e5dc8e6ce2a5778c6016,200017,3000000000,5494090,125492,2018-03-03 17:41:48 UTC,1
0x7b81d918d0b49b3e9473f361f427d65660b8153398ec96fef71c5f7c75170e8d,200017,2000000000,6051314,138516,2018-03-03 12:40:15 UTC,1
0x3ea05a9afb000df5a15d87744209a99424152387251a4ef556a778dbd4a457b0,200017,2000000000,5314168,132978,2018-03-03 07:39:01 UTC,1
0xe04561669063f099b08f8c11d685f4f49d72810d20fecdf74d53065831f9fd57,200017,1322500000,6926320,135898,2018-03-03 02:41:00 UTC,1
0x35e45b51ad2e8ba9ed01da0f37d7cc2b3575277a4bed1e01d952be47e6c603c9,200017,1150000000,4623766,134425,2018-03-02 21:28:28 UTC,1
0xcf2cc588dfceb03a4a409ff04a3a2c00374dc2ce72625c04ae3390a7a27b17a9,200017,2300000000,7653594,130458,2018-03-02 16:24:15 UTC,1
0x3726b4dd0368a95a248505dc15613c19b357a430a2a7145291efed54f504d4d6,200017,2300000000,6130977,125891,2018-03-02 11:20:45 UTC,1
0x6551d3cef596f2cdb92d3f382b76cf4e0e4af800c2384f0eef60a9a833ebb977,200017,2000000000,5893698,131678,2018-03-02 06:14:14 UTC,1
0x4014f9df3370318723f4bd11c72f5efcc299d8168af0e62a5a07b24031eec1e4,200017,1150000000,5786025,122163,2018-03-02 01:15:32 UTC,1
0x21c927fd1c17cb5f875f93abd033933e0ecf2710137b49545fdb31c9503d194b,200017,2000000000,6816040,128796,2018-03-01 20:10:52 UTC,1
0x4eb8ca5e6e74ed73eeedcc0d5d2fd6cbf4f4f744384200d6596dc9c13fd0ed12,200017,2300000000,3456394,122858,2018-03-01 15:12:36 UTC,1
0xb787e05f1e8582b68f9a46be854399136e04e51efec8f96421f44f1114e0b29a,200017,2300000000,6351318,124949,2018-03-01 10:04:58 UTC,1
0x728f30ee46ee72cc5c88bcc4d46a24944a0d0081de45af9e0d0415d23612980e,200017,2000000000,7220590,126352,2018-03-01 05:02:56 UTC,1
0x15917a86666a0332799a12d1ce896a9092417dd42b0d8bcdcbef60140be04da7,200017,1520875000,6592189,129502,2018-03-01 00:01:43 UTC,1
0x4dc431bd531bab127787f0c600ffae268a80613b3ffa6b160c714409fd47fb81,200017,2000000000,5361047,123509,2018-02-28 18:56:58 UTC,1
0x522889777484afbec783991d90c290b68a68aa493203e9e71729f2ce9758ca06,200017,2300000000,6286546,127845,2018-02-28 13:56:11 UTC,1
0x4c6c8db9e261fe8c229fc13d17409e189008476ecec3d60ec5e3e53692d4d4dd,200017,4000000000,6957820,126391,2018-02-28 08:52:00 UTC,1
0x3bf31c533728df8aea744d0f0672b6dd4c79f2950064dad3b29bf176e65e3067,200017,3000000000,7242704,117259,2018-02-28 04:11:25 UTC,1
0x4df0e32eb4218e94e8e6be9e5c806a939d17c26c192d54e6f7d964e6f7f6e1d5,200017,2300000000,7160985,123394,2018-02-27 23:10:39 UTC,1
0xfb373727c117c899f9f8bac0bd6efe37c3ad3bd6ab8231fbb4391e92e047bf21,200017,3450000000,4762080,126223,2018-02-27 18:08:04 UTC,1
0x8f5fdf6c3b9b944da7a656b0b604e42c7561856d748caf7712fabbd327caaf06,200017,2000000000,7305379,127288,2018-02-27 13:03:25 UTC,1
0x4ac91613b515e911d05e83f5011125cd8fe41cc2c9c912844a4c6d9e59d12cca,200017,2645000000,7008599,126637,2018-02-27 08:03:39 UTC,1
0x0f2530577870ea837b0297bd96c96bc588962f0e6116b092c533a30b4097a76c,200017,2000000000,2488947,123607,2018-02-27 05:20:16 UTC,1
0x8b17548c1c961638eb8ff16cb4b9ea3f0ece2e12d3fef169d6ffd2085259bc29,200017,2000000000,2393845,122491,2018-02-27 00:19:22 UTC,1
0x91bf21da2d6a37813bc6f48f1e9072039903fdf70e8ac5d462dedef29c5f4d9a,200017,2000000000,2988673,122777,2018-02-26 19:19:15 UTC,1
0xab7b9e06028c6c6108353da8ff72d284dc14dcceb5ac7508c1a8cb2feec0961b,200017,2300000000,3780608,121649,2018-02-26 14:19:03 UTC,1
0xe0212479bdbdd5b9e69732eb3ba8383b10e401b284b7a8df2b78fb674ddb9d68,200017,2000000000,2373039,126650,2018-02-26 11:21:21 UTC,1
0xbe6143621f6196df3c85bd24ca1311be1ba73ea71a039e35953a0356306a3f5f,200017,2300000000,4830305,127677,2018-02-26 06:31:15 UTC,1
0x8f3fcb57ace1f52492e6f821af18ddcc5523d3fcc18d9601e755a400e62d9f8a,200017,2000000000,7621501,124871,2018-02-26 01:27:28 UTC,1
0xa360fd86b1c77717e7cc84fecb0732ca4be21390b51dbc350552d9e19be70fda,200017,2300000000,1792509,124263,2018-02-25 20:26:50 UTC,1
0x43b5ee337346e1325e0e21f62c7a929d9ccd6de01f997e1798859c893c350a62,200017,2300000000,7257120,114070,2018-02-25 18:39:53 UTC,1
0x3360036b17c2f87f0425de2e434d2a6522acf8a032f7e86ec29e40b527f423d4,200017,2300000000,7418057,126132,2018-02-25 13:34:12 UTC,1
0xae38bd46942f3cd371205218bb14c279d469c2b800d5ec9f1734c671500742a2,200017,1150000000,6181147,125768,2018-02-25 11:19:37 UTC,1
0x28b80e16a20909066deef33c3a77028bbcbc30bd992fe5faac2ecd0494007230,200017,2000000000,6794236,127501,2018-02-25 06:16:09 UTC,1
0xeb98087e325e3336cd7a4e4e8d7e1a0eabc9560280a63431e80a9c37a2947780,200017,2000000000,6142751,120891,2018-02-25 03:55:03 UTC,1
0x3975ac9ac6f34520da5860c0188fd8c3f472447bfe136c6bf23349f37a44ee55,200017,2000000000,3951792,126269,2018-02-24 22:52:38 UTC,1
0x14de3b795e69dd423cc5b377cd29ac343be9c8bad557754ce8ced84cd18942dc,200017,2000000000,5434464,130722,2018-02-24 20:13:24 UTC,1
0xd5e74a9035c071537ab6646cd4617b6d209cab6a95b5248fabf608d00adbb457,200017,3450000000,7280887,124525,2018-02-24 15:11:08 UTC,1
0xc208238ac0dd7ff10c4c274473ad7a1221d959ffb2dcd54445d18e463dcfee9a,200017,2000000000,6859001,125405,2018-02-24 10:07:43 UTC,1
0x22d9e42ac0a424cfcdf09cd22bccf228802de4a6e332c7e22fe4449b17cdf155,200017,2300000000,6256131,122500,2018-02-24 06:43:20 UTC,1
0x204c421229b98a02813e1447a0a3e6e374e2c64acb6720c9994d89af2b0f0660,200017,2000000000,6104508,124891,2018-02-24 05:22:47 UTC,1
0xe37e8a44554b9f20c1cf225c98e74c4f231b137e65e41fa558838aa8e8ecdc69,200017,2300000000,5711808,128040,2018-02-24 00:20:47 UTC,1
0x70bdfe3ad7c5ac1974bb63902aecc4c75c891558c3d8c95683a56a6f0110b8b3,200017,2000000000,5253814,124403,2018-02-23 22:30:29 UTC,1
0xdbaa3b2fbb0f4f8fc726cf501c8ab8425f6a5868eea7b44e84f4eb40bbfb8e0b,200017,2000000000,441211,128833,2018-02-23 20:11:05 UTC,1
0x012b0ad5cd0f874d2caf3f1e57a88f496bc6cf647965704003a87a8a236be3ae,200017,2645000000,4885813,127989,2018-02-23 17:05:33 UTC,1
0x0ab3a93f41af537c45436be7c2375d5cac9d3d1ac60b3522131e902dc422a1ca,200017,2300000000,7876580,127443,2018-02-23 16:17:24 UTC,1
0xa82185df5f69ebc6aa803173a4c3cad7e95d77e9e29ed3781ba8f9e72696f862,200017,2300000000,2360276,124263,2018-02-23 14:13:24 UTC,1
0xa76eb518b327ea0b3ccaec1023fec4a972acf0054fa97ccfa9b56c14f231f0c7,200017,2300000000,3911999,123041,2018-02-23 09:55:40 UTC,1
0x449f5bcae09466f6d0e909c75cafda51c3dcb2041c85f4d650d04e3c699af2ed,200017,2000000000,7095798,125623,2018-02-23 08:04:33 UTC,1
0xb691851c0c8f40fe81f879f17c9171ba3976db6df9a89303453d7d4c45f89e56,200017,1322500000,7839144,127913,2018-02-23 06:12:23 UTC,1
0x4cf9b57c0745a64d824d86a94ff9357ec13e838ddfbf806d9301122e183bf3b8,200017,2000000000,6863659,127489,2018-02-23 04:04:51 UTC,1
0x99acebe4d2c655ce307ac5449fcccf4d8615e6ef01090d6279eb96fb298c6597,200017,2000000000,7079347,124098,2018-02-23 03:42:24 UTC,1
0x783c3ae35a250fe26cb94fca3091a0ce06611be1b77aa2909314f855674e533b,200017,2000000000,4814748,123729,2018-02-23 02:25:12 UTC,1
0xf3362ec0b45eef29998f4d3a96b5422c0fcee44caf19948b90ea69f91fd2f05f,200017,2300000000,5870778,126632,2018-02-23 00:23:08 UTC,1
0x87c50d70cb52da02b05b4fab6233c04636bdcc6cf70d7c28ab2c48560cc8af6e,200017,2000000000,1784421,134735,2018-02-22 20:30:11 UTC,1
0x5e756b1f950d2e206203d9d487580f689c712f35b7c431d893fbf5aa1c10feaf,200017,4562625000,5060079,129642,2018-02-22 17:31:54 UTC,1
0x3e524fd4d148cded88e697a3da2b1cedd39a61486431b7a4c36f2a329b5f6940,200017,2000000000,4439179,129406,2018-02-22 15:30:57 UTC,1
0x3a3d41896374c362933340e9adeef3d1d344858381b6a7b0ced7f839d0835c5d,200017,2645000000,6192147,130552,2018-02-22 13:28:30 UTC,1
0xdff9e184f409c2ff3b25da2d45915ebe446eac5cb11e4ba34d39b1667ebf1ae9,200017,2000000000,5173700,133269,2018-02-22 12:32:13 UTC,1
0x16e293f4d087b42f3732ccbe44bc1b87ca872079fbe1aa3fc8bf4aebb4d8b1f7,200017,2000000000,6972529,130963,2018-02-22 12:18:42 UTC,1
0x4ab759a335a75722fdc583285dca0e6b44436f74dccfd85af3925c282317df49,200017,3041750000,3096597,130958,2018-02-22 10:22:25 UTC,1
0x66645434284957cee219045846fe051c11f1210044cafc2d67e1882589d39750,200017,3000000000,6303361,127904,2018-02-22 09:03:52 UTC,1
0xc632e673b8e9a387119ef38f4140057581b1dd67f63bc1bcc34a8270d12d1a90,200017,2300000000,6138219,131050,2018-02-22 07:20:26 UTC,1
0xbc87c5758ef0c619b0322366141719a9ca64de09e97707b67922215a11ae59ec,200017,2000000000,5009557,132905,2018-02-22 02:16:45 UTC,1
0x787ff96fb4b42eac19a072e105123f2245fdd1a163a5ace961294490591d9ddd,200017,2000000000,6334881,132905,2018-02-21 22:45:51 UTC,1
0x0fc107582574fbbd6f38db114b926a93d01b6edcd06d1bcaf5568145c364f1bd,200017,2000000000,6335479,132478,2018-02-21 20:30:15 UTC,1
0xf7d869e4fbfa73a57434ed9070e05bb689d7e54c3e5af5262627ab1aace6508d,200017,2300000000,5379332,131073,2018-02-21 18:22:34 UTC,1
0xeceea0c25f707a8bed801c3202739fe1032eb8939b4fd63e0bb929b3f3ef9faa,200017,2300000000,6510673,133462,2018-02-21 16:44:50 UTC,1
0x6fdb101adb0ce26d7cbb00ae00a42e0da6ff7fcc1d976dade3e850742415f852,200017,2645000000,7624268,134308,2018-02-21 15:29:34 UTC,1
0x4ce59d564725578320949dc16db17601daf9f11fda9f609df3c4e80dc582a85c,200017,2000000000,6121785,133093,2018-02-21 14:00:23 UTC,1
0x82b65496a078797bf8501cd9cea14c5bfed0b5c5cbffa4b7d9eb8dfda903602f,200017,2000000000,7355545,126109,2018-02-21 11:29:09 UTC,1
0x807960c050ddf8a227f21c4bfcce0ce67a415107785b6a7936ed2c0aa63937ef,200017,2300000000,7567578,131866,2018-02-21 06:30:42 UTC,1
0xaf02d1f58ffaae3aaf52201c641c75ac09760d87404e00f758fd5ece8ffe81df,200017,2000000000,6148278,128867,2018-02-21 04:05:12 UTC,1
0x2d30f814929f53e89bcbee948181c057a31a5f5fc6e13c7570ceabab2cb5647c,200017,2000000000,5957129,133439,2018-02-21 01:13:37 UTC,1
0xba1172c8ea6ae02738588d701d4160bfbfc612bb48b27c0438d3d57b0853e440,200017,2000000000,6559416,131520,2018-02-21 00:07:33 UTC,1
0x193550c8996a974cee7c7bc20ca693954569a7e45f29bafad7b4e9d35ed42953,200017,2300000000,4394946,131258,2018-02-20 22:58:35 UTC,1
0x9cf6d9cc3344de98968feb46b9fb8e8631a2bac4f0c07e1c6c04315c4c977785,200017,2000000000,4487699,127998,2018-02-20 22:42:43 UTC,1
0x1aacf9448c31e73f9fbe7c756f70f46fac15eb10a898b01c627f71e51f1b1f4b,200017,2300000000,2567341,133996,2018-02-20 18:51:57 UTC,1
0xd4b934ecfe9c5895d307ad00d7b8eb703392b6c9a67a00eb8b923acba16e57af,200017,4600000000,3059095,131942,2018-02-20 13:46:52 UTC,1
0xe0951c4702a908ad9861f20c3bf5ae821a3457599808c26da50542d5de899d2f,200017,5000000000,3527095,132212,2018-02-20 08:43:50 UTC,1
0xdac018f8a81caf8b792f5160ed56cd5713e79fc1db1cac7c586bb1c96a97f3b7,200017,2300000000,6356660,130252,2018-02-20 03:44:04 UTC,1
0xb2623b7657ee6d6c440a857d29852a3caed890532932f31ab61f2ecfc6928be0,200017,2000000000,5668245,133891,2018-02-19 22:37:17 UTC,1
0x4b8c94d27fee02d607771838dbe60c1955f82c7d440abe593966475c99f0eb5a,200017,4600000000,4999267,132776,2018-02-19 17:39:09 UTC,1
0xab017a10f343a734841ed40ddcb7d0e6c0a2baf89518d9da49f4f00971ce0d33,200017,1000000000,5678334,122876,2018-02-19 12:34:20 UTC,1
0xe64c8b6f7d15fd6e68a683294710923cca69134532b12fe7671f278c12998531,200017,1000000000,1076693,132171,2018-02-19 07:33:27 UTC,1
0xdee4be5b4ab3f60acf0f7a2c1a4cf4bdb95807eeec0d65214d670051e8bd7062,200017,1000000000,6339817,127909,2018-02-19 06:32:11 UTC,1
0x1bceb46cb9a1a437acc2912ba13be1fdff0dd3a5911df0831fad77e58e3271fa,200017,1000000000,3908814,132588,2018-02-19 01:28:28 UTC,1
0xe04001c83378721cdd8ec680cfb3c0de2758859ad490f7fdc17cb8794a6b95ab,200017,1000000000,5141117,133017,2018-02-19 00:14:38 UTC,1
0x39cb33cdbacf266e9d36018b32659f8fca507c9091e597e1997db071f324696b,200017,1000000000,6927392,135211,2018-02-18 22:01:15 UTC,1
0x399c2cabd40aed8c635d89e2225ca556e58ff7b66871859ef50c6f40e5c28c2f,200017,1150000000,4408570,131660,2018-02-18 17:02:17 UTC,1
0x19a2db3c515677bf1287dc85aabf77a5b2afec9e857d4d7113ca4a405f1481a8,200017,1000000000,3399490,125611,2018-02-18 11:57:12 UTC,1
0xca0f7acf501e9a6818cad777bdd4a040be2b6512360e9b6b26a72ecb538011af,200017,1000000000,3828759,131724,2018-02-18 06:56:57 UTC,1
0x6dbd2cb8ae0074433bd83ba68324e19f8bbba58db3516f3fde7aab956ab68bc2,200017,1150000000,7240341,134003,2018-02-18 05:26:55 UTC,1
0x35de2708a5141dc684d9b283f4512ccbcedc42c7f172b2efc84c0b16d67efbd4,200017,1150000000,7163707,125355,2018-02-18 03:46:41 UTC,1
0x2afff34d0895ca1fcc1e2e0664d5df3c1881f1803dceff8a814f68de2ad522fa,200017,1000000000,7627338,132054,2018-02-17 22:44:50 UTC,1
0x398517ed7f91a17bb7e35aee521935b1f452277f88e36402bc396bedb237b33d,200017,1150000000,6987028,133386,2018-02-17 17:40:21 UTC,1
0x41b798cfa03be08ac032e25bdceae6c5829671d6f0ce316256a5f3dd4eb3db2e,200017,1000000000,7783138,123227,2018-02-17 12:37:03 UTC,1
0x64d71b70371c1ac4e55bcffbd8b7437af02dd8033ed3cc3aff03319a6ec9f889,200017,1000000000,3743263,124559,2018-02-17 07:37:02 UTC,1
0x51f1e9b2807e1dbf65d33584a7618bd7a7442f23ed51bcb76f520c55b7eae612,200017,1150000000,7261418,129138,2018-02-17 02:35:27 UTC,1
0x2debe5c8c6104cf16041042550b308c920175d8a3d47517588eff711cd7afe58,200017,1150000000,3559798,133772,2018-02-16 22:08:27 UTC,1
0x85a697b0a37ba55aa6207800fd9a707d12708d6d2957f4ea1364f7cbfae4ab1f,200017,1150000000,7831477,127725,2018-02-16 17:04:14 UTC,1
0x33547c82f9f302939e774b8dc5f57994f030db0c26fa5e5a4d9772984b3ed3ce,200017,1000000000,6379008,120145,2018-02-16 12:02:58 UTC,1
0xe3cc791f90a356a2f3de638a9c8dc153b6ef2923e1e8c66beaa17f18d129c117,200017,1000000000,7694499,133971,2018-02-16 06:58:58 UTC,1
0x2f4a5da35eca0c16f02f8a5cfa3937e4d7471725bee0017f5e57ee16bea4978a,200017,1000000000,3916740,134911,2018-02-16 05:49:08 UTC,1
0x5dd7618f4b42a357338b605bfdfb169f6d6d8c76dccd245f062f091063af3285,200017,1000000000,5419533,132219,2018-02-16 00:48:57 UTC,1
0xc3e8e37bc85f531a0c8c3ba87b0c24794fe41b2313a1490478a9163312bd5107,200017,1000000000,6754392,139009,2018-02-15 19:49:37 UTC,1
0xc9fbc27161e790bdb883432dd0f4e829856a6442737658b0fbcf83f3e01aac10,200017,1000000000,5376759,131811,2018-02-15 14:46:04 UTC,1
0x19ad0ae38150991ae17a9010ce5ad5cf63fd9afc64cbe983ec1e8fbe9f39f0df,200017,1150000000,2676721,131359,2018-02-15 09:55:59 UTC,1
0x8371b9c11d31e199df5a2a01fec33ecb1301c9085b5d4c72aaa40620a1e8b529,200017,1322500000,3673157,134884,2018-02-15 09:04:55 UTC,1
0x3c5a9ffa37206794e475872eeda278da0fa85d54afa45ed1ba5dafac565cf6c6,200017,1150000000,2803092,133763,2018-02-15 03:56:49 UTC,1
0x3708785f45202d0bb67c71e8bcba88f47acd6ca4263810b8795a17c8604c24b5,200017,1000000000,6714636,135237,2018-02-14 22:53:00 UTC,1
0xd68cbb1f70104d0ab85050aab93fff3ec50b560a8f567d9536aaeca469efa5c5,200017,1000000000,6532449,140229,2018-02-14 19:15:57 UTC,1
0x71d01a8d0e1ce3a1664f6a4ae70c23ea8caa1276e7d8d6e26ddd6b3baf0f101d,200017,1322500000,3286736,138580,2018-02-14 16:35:05 UTC,1
0x0b9ee34bcc35d033144f5cf1182f1ec4a7fd3b9d21eff96aea7b39ce99fe7613,200017,2300000000,3522769,140346,2018-02-14 15:39:07 UTC,1
0x4478f6dc056017b66a5bfae6439b3243d75f1289c602ff5d7b3c0726b0000be6,200017,1000000000,5855175,140534,2018-02-14 14:23:27 UTC,1
0xcd32b2ea4a440b287ccb627a48a47ad2893155f20035949d324a543538ab09cf,200017,1000000000,2726115,138280,2018-02-14 13:21:44 UTC,1
0x20d5ff0172bffc8d27514fd46a5fb0f6fedf7477c6a38888060a0babb391b96a,200017,1000000000,6245874,138216,2018-02-14 12:12:11 UTC,1
0x612e98a640fa17414dd3c38f8e7b6143a47d5b78416cc4c55fff6746e0938fb0,200017,2000000000,4831806,136379,2018-02-14 09:10:43 UTC,1
0x5ace16d4c1ebf2a74021cf387045a2556247965ae3c0130ece629558fc039931,200017,1150000000,3898879,133733,2018-02-14 04:10:28 UTC,1
0x64fa4af909f0fb0c31950bbe010803c0ebf511a8a26e0df41871dab319241d8f,200017,1150000000,1887235,137548,2018-02-13 23:29:36 UTC,1
0xb670bb29ae18fde5dab72fa6d377ec95cecbe506708f33023c5215a19bc5b8da,200017,1150000000,7665663,137202,2018-02-13 18:28:34 UTC,1
0x48fff3e5085ed724b5155f3ff9a4a9a6d29ae41441b43d2c5ee429cfd17c2173,200017,1520875000,1951078,136399,2018-02-13 13:21:59 UTC,1
0xb31201f7381cfbe22564adfed8820cd7c1d4890b16705c6794d3df83a0a8330c,200017,3000000000,3431846,132208,2018-02-13 09:18:18 UTC,1
0xdb524c08fa2045c590ccb98ac71564bbde7ccd99d6de46c794b0a21f2baa7db4,200017,1000000000,7602469,131598,2018-02-13 07:10:22 UTC,1
0xaa5100dd7f456447c2be0e9cd7097b3847454cb9cd586ff4b6f116ab6cf4f6fc,200017,1150000000,6312991,130564,2018-02-13 02:07:36 UTC,1
0x60093dc0db55e2d3c36b9202c55703d65005ea9bb53f9a1a3496878d43c380ba,200017,1322500000,6189496,137606,2018-02-12 23:04:24 UTC,1
0x3f4ebcb954a0f3defbdf0458495f8a7ff53d693f613ab378737e296882af69bf,200017,2000000000,1458659,136381,2018-02-12 17:58:29 UTC,1
0xb95e6d981d4464c9f7df6edc25bcdf8f4aa0491b80f506047ce17fa50a515fe3,200017,2000000000,6909606,131720,2018-02-12 14:29:10 UTC,1
0x2f7d295adeeeb5b96d3b5ce0d343bb86e5ac19703b9fd7aa1f14cce436ecca67,200017,1150000000,7725479,133258,2018-02-12 13:35:43 UTC,1
0x04b2e59861ee8d88a50d79e776ce78e4d7ecf7427309a948a4198e18739e8951,200017,1000000000,4975968,134884,2018-02-12 08:30:57 UTC,1
0x10687b2238e74e87e338940276e6060fc217c090904531f384565ddb945a7110,200017,1150000000,5073779,129865,2018-02-12 07:42:08 UTC,1
0x7f69e84baa64edf6ac72ca1520b4699409508304028c92b201ffb3bcc51a3f72,200017,1000000000,7847901,134386,2018-02-12 02:36:56 UTC,1
0x21397daa340f5dcb1aba9956855b6da4f2ea8bcde76cc9dd4a2c7d417feacc63,200017,1150000000,6943232,133146,2018-02-12 00:39:48 UTC,1
0xe38bcef455a5ac1c348f5972d142d8291d7b417ad445df329ff99ff840b532a3,200017,1000000000,6454882,136542,2018-02-11 23:54:26 UTC,1
0x21c527aec3eb227c576ab4a0250dc41edd8597839251bfbfeef0913d07218876,200017,1000000000,7426398,129936,2018-02-11 23:15:21 UTC,1
0x4d1cdd3e95fa6277eb11ea6cfcded5306a76717b84cd05b6687ae0d1285238b0,200017,900000000,7648948,128533,2018-02-11 19:18:20 UTC,1
0x14b9206b5073e17cac30546fad6b3b67ffb4bfc113eb87324f0a3e89729e95cd,200017,1150000000,2864847,138763,2018-02-11 17:27:49 UTC,1
0x2edd7336a01b7500406fd45c816a706126b12036cdc9819aa2ee85c98ef5285e,200017,2000000000,2862435,130188,2018-02-11 14:41:17 UTC,1
0x708d8b8bb844607dcf8e991c593c97f76c6cdb0026cb9a3e11603d9b636c526e,200017,1000000000,7080756,130459,2018-02-11 12:25:16 UTC,1
0x604fc01ef4d89988791f89053333dfa2a8fd5d770dfc2cf1a05336c850523c91,200017,1000000000,5926267,130233,2018-02-11 09:54:07 UTC,1
0xb3bce9f34d5f2f7fb5d2b577fa8eeeb354dcbe580d25b483c429bffb9e4b3921,200017,1000000000,5246348,134810,2018-02-11 07:45:33 UTC,1
0xd96e35f5a6cfb21145d526e3c5a52b04e592e915f68a779203857f5c4a27e2cf,200017,1000000000,3311335,133402,2018-02-11 03:22:41 UTC,1
0xe4a9ac71b8f0cbcc0677e20bd2ba1f4b3eefcf06adb6de3c99f8446cc3b673e6,200017,400000000,5466750,135484,2018-02-11 01:14:59 UTC,1
0x188a6e35b756c7d00166c0b9377e35d25a5f46f6301a422cf609abc84d8d953e,200017,345000000,6488038,133839,2018-02-10 22:33:56 UTC,1
0xe6a4641a3be7b968ca55e4471e9b9ae56899a8730ec8085e74fee49b78aea512,200017,1000000000,4384451,134251,2018-02-10 20:51:59 UTC,1
0x81b0ef5d17ce84c6902d371894cd2a967ca20e75038c45c41f2e33fcb4eae3b6,200017,1000000000,7323013,136152,2018-02-10 19:51:54 UTC,1
0x8200e939598a42d082b392a145b5c9cd4c23890e448b2bff3211e04274eeab5d,200017,1000000000,6854208,134569,2018-02-10 19:11:16 UTC,1
0xc67c8b63f4ceed09d0802c39f906f26767fab1e1e192e6cb37aba813f7027ac1,200017,1150000000,7008617,134884,2018-02-10 17:20:58 UTC,1
